filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Voltaire_Micromegas	213	car s' il se fut tenu debout, sa tête eût été trop au dessus des nuages, nos philosophes lui planterent un grand arbre dans un endroit que le docteur Swift nommeroit,mais que je me garderai bien d' appeler par son nom à cause de mon grand respect pour les dames, puis par une suite de triangles liés ensemble ils conclurent que ce qu' ils voyaient était en effet un beau jeune homme de cent vingt mille pieds de roy.	11	37	80	5	0.0625	[['tête'], ['grand'], ['grand'], ['beau'], ['pied']]	0.0546875	0.0546875	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	214	Alors Micromégas prononça ces paroles: je vois plus que jamais qu' il ne faut juger de rien sur sa grandeur apparente.	11	38	21	1	0.0476190476190476	[['prononcer']]	0.05825242718446602	0.05825242718446602	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	215	ô dieu!	11	39	2	0	0.0	[]	0.043478260869565216	0.043478260869565216	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	216	Qui avez donné une intelligence à des substances qui paraissent si méprisables, l' infiniment petit vous coûte aussi peu que l' infiniment grand;	11	40	23	1	0.0434782608695652	[['petit']]	0.06666666666666667	0.06666666666666667	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	217	et s' il est possible qu' il y ait des êtres plus petits que ceux-ci, ils peuvent encore avoir un esprit superieur à ceux de ces superbes animaux que j' ai vu dans le ciel, dont le pied seul est plus grand que le globe où je suis descendu.	11	41	50	4	0.08	[['petit'], ['superbe'], ['pied'], ['grand']]	0.06060606060606061	0.06060606060606061	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	218	Un des philosophes lui répondit qu' il pouvait en toute sûreté croire qu' il est en effet des êtres intelligens beaucoup plus petits que l' homme;	11	42	26	1	0.0384615384615384	[['petit']]	0.04854368932038835	0.04854368932038835	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	219	il lui conta, non pas ce que Virgile a dit de fabuleux sur les abeilles, mais ce que Swammerdam a découvert, et ce que Réaumur a dissequé.	11	43	27	0	0.0	[]	0.02727272727272727	0.02727272727272727	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	220	Il lui aprit enfin qu' il y a des animaux qui sont pour les abeilles ce que les abeilles sont pour l' homme, ce que le sirien luimême était pour ces animaux si vastes dont il parlait, et ce que ces grands animaux sont pour d' autres substances devant lesquelles ils ne paraissent que comme des atomes.	11	44	57	2	0.0350877192982456	[['vaste'], ['grand']]	0.02127659574468085	0.02127659574468085	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	221	Peu après la conversation devint intéressante, et Micromégas parla ainsi.	11	45	10	0	0.0	[]	0.029850746268656716	0.025974025974025976	0.037785588752196834	0.0	0.03889584563066271
Voltaire_Micromegas	222	CHAPITRE 7 conversation de ces deux êtres avec des hommes.	12	0	10	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Voltaire_Micromegas	223	ô atomes intelligens!	13	0	3	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	224	Dans qui l' être éternel semble s' être plu à manifester son adresse et sa puissance;	13	1	16	0	0.0	[]	0.03225806451612903	0.03225806451612903	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	225	vous devez sans doute goûter des joies bien pures sur votre globe;	13	2	12	1	0.0833333333333333	[['pur']]	0.01818181818181818	0.01818181818181818	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	226	car ayant si peu de matière, et paraissant tout esprit, vous devez passer votre vie à aimer et à penser, c' est la véritable vie des esprits.	13	3	27	0	0.0	[]	0.018518518518518517	0.018518518518518517	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	227	Je n' ai vu nulle part le vrai bonheur, mais il est ici sans doute.	13	4	15	0	0.0	[]	0.03296703296703297	0.03296703296703297	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	228	à ce discours tous les philosophes sécouerent la tête, et l' un d' eux plus franc que les autres avoua de bonne foi que si l' on en excepte un petit nombre d' habitants fort peu considerés, le reste est un assemblage de foux, de méchant et de malheureux;	13	5	49	3	0.0612244897959183	[['tête'], ['petit'], ['fort']]	0.030303030303030304	0.030303030303030304	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	229	nous avons plus de matière qu' il nous en faut, dit-il, pour faire beaucoup de mal, si le mal vient de la matière, et trop d' esprit si le mal vient de l' esprit.	13	6	35	0	0.0	[]	0.024193548387096774	0.024193548387096774	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	230	Sçavez-vous bien par exemple, qu' à l' heure que je vous parle, il y a cent mille foux de notre espèce couverts de chapeaux, qui tuent cent mille animaux couverts d' un turban, ou qui sont massacrés par eux;	13	7	40	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	231	et presque par toute la terre c' est ainsi que l' on en use de temps immémorial.	13	8	17	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	232	Le sirien frémit, et demanda quel pouvait être le sujet de ces horribles querelles entre de si chétifs animaux.	13	9	19	0	0.0	[]	0.0136986301369863	0.0136986301369863	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	233	Il s' agit, dit le philosophe, de quelque tas de boue, grand comme votre talon, mais ce n' est pasqu' aucun de ces milions d' hommes qui se font égorger prétendent un fétu sur ce tas boue.	13	10	37	1	0.027027027027027	[['grand']]	0.01652892561983471	0.01652892561983471	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	234	Il ne s' agit que de savoir s' il appartiendra à un certain homme qu' on nomme sultan, ou à un autre qu' on nomme César, ni l' un ni l' autre ne verra jamais le petit coin de terre dont il s' agit, et presque aucun de ces animaux qui s' égorgent mutuellement n' a jamais vu l' animal pour lequel ils s' égorgent.	13	11	65	1	0.0153846153846153	[['petit']]	0.01818181818181818	0.01818181818181818	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	235	Ah malheureux, s' écria le sirien avec indignation!	13	12	8	0	0.0	[]	0.012345679012345678	0.012345679012345678	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	236	Peut-on concevoir cet excès de rage forcenée?	13	13	8	0	0.0	[]	0.05405405405405406	0.05405405405405406	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	237	Il me prend envie de faire trois pas, et d' écraser de trois coups de pieds cette fourmilliére d' assassins ridicules.	13	14	21	2	0.0952380952380952	[['écraser'], ['pied']]	0.044444444444444446	0.044444444444444446	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	238	Ne vous en donnez pas la peine, lui répondit-on, ils travaillent assez à leur ruine;	13	15	16	0	0.0	[]	0.037037037037037035	0.037037037037037035	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	239	sçachez qu' au bout de dix ans, il ne reste jamais la centiéme partie de ces misérables;	13	16	17	0	0.0	[]	0.010101010101010102	0.010101010101010102	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	240	sçachez que quand même ils n' auraient pas tiré l' épée, la faim, la fatigue, ou l' intempérance, les emportent presque tous, d' ailleurs ce n' est pas eux qu' il faut punir, ce sont ces barbares sédentaires, qui du fond de leur cabinet ordonnent dans le temps de leur digestion le massacre d' un milion d' hommes, et qui ensuite en font remercier Dieu solennellement.	13	17	66	1	0.0151515151515151	[['éper']]	0.02912621359223301	0.02912621359223301	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	241	Le voyageur se sentait ému de pitié pour la petite race humaine, dans laquelle il découvrait de si étonnant contrastes.	13	18	20	2	0.1	[['émouvoir'], ['petit']]	0.03333333333333333	0.03333333333333333	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	242	Puisque vous êtes du petit nombre des sages, dit il, à ces messieurs, et qu' apparemment vous ne tuez personne pour de l' argent: dites-moi, je vous prie, à quoi vous vous occupez?	13	19	34	1	0.0294117647058823	[['petit']]	0.046153846153846156	0.046153846153846156	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	243	Nous disséquons des mouches, dit le philosophe,nous mésurons des lignes;	13	20	11	0	0.0	[]	0.02040816326530612	0.02040816326530612	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	244	nous assemblons des nombres;	13	21	4	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	245	nous sommes d' accord sur deux ou trois points que nous entendons, et nous disputons sur deux ou trois mille que nous n' entendons pas.	13	22	25	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	246	Il prit aussi-tôt fantaisie au sirien et au saturnien d' interroger les atomes pensant pour voir les choses dont ils convenaient.	13	23	22	0	0.0	[]	0.015625	0.015625	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	247	Combien comptez-vous, dit-il, de l' étoile de la canicule à la grande étoile des gémeaux?	13	24	17	1	0.0588235294117647	[['grand']]	0.02040816326530612	0.02040816326530612	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	248	Ils répondirent tous à la fois trente-deux degrés et demie.	13	25	10	0	0.0	[]	0.02857142857142857	0.02857142857142857	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	249	Combien comptez-vous d' ici à la lune?	13	26	8	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	250	Soixante demie diamétres de la terre en nombres ronds.	13	27	9	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	251	Combien pése votre air?	13	28	4	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	252	Il croyait les effrayer.	13	29	4	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	253	Mais tous lui dirent que l' air pése environ neuf cens fois moins que l' or ducat.	13	30	17	0	0.0	[]	0.0196078431372549	0.0196078431372549	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	254	Le petit nain de Saturne étonné de leurs réponses, fut tenté de prendre pour des sorciers ces mêmes gens auxquels il avait réfusé une âme un quart-d' heure auparavant.	13	31	30	1	0.0333333333333333	[['petit']]	0.013513513513513514	0.013513513513513514	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	255	Enfin Micromégas leur dit: puisque vous savez si bien ce qui est hors de vous, sans doute que vous savez encore mieux ce qui est en dedans;	13	32	27	0	0.0	[]	0.013888888888888888	0.013888888888888888	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	256	dites-moi ce que c' est que votre âme, et comme vous formez vos idées.	13	33	15	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	257	Les philosophes parlèrent tous à la fois comme auparavant;	13	34	9	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	258	mais ils furent tous de différent avis.	13	35	7	0	0.0	[]	0.047619047619047616	0.047619047619047616	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	259	Le plus vieux citoit Aristote;	13	36	5	1	0.2	[['vieux']]	0.047619047619047616	0.047619047619047616	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	260	l' autre prononçait le nom de Descartes, celui-ci deMalbranche;	13	37	9	0	0.0	[]	0.045454545454545456	0.045454545454545456	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	261	cet autre de Leibnitz, cet autre de Loke.	13	38	8	0	0.0	[]	0.044444444444444446	0.044444444444444446	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	262	Un vieux péripaticien dit tout haut avec confiance: l' âme est une entéléchie et une raison par qui elle a la puissance d' être ce qu' elle est;	13	39	28	2	0.0714285714285714	[['vieux'], ['haut']]	0.044444444444444446	0.044444444444444446	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	263	c' est ce que déclare expressement Aristote, p 633.	13	40	9	0	0.0	[]	0.047619047619047616	0.047619047619047616	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	264	De l' édition du louvre.	13	41	5	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	265	Il voulut citer le passage;	13	42	5	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	266	ce n' est pas la peine, dit le géant, je n' entends pas trop bien le grec.	13	43	17	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	267	Ni moi non plus, dit la mite philosophique.	13	44	8	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	268	Pourquoi donc, réprit le sirien, citez-vous un certain Aristote en grec?	13	45	12	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	269	C' est, répliqua le savant, qu' il faut bien citer ce qu' on ne comprend pas du tout dans la langue que l' on entend le moins.	13	46	27	0	0.0	[]	0.020833333333333332	0.020833333333333332	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	270	Le cartésien prit la parole, et dit: l' âme est un esprit pur qui a reçu dans le ventre de sa mére toutes les idées méthaphisiques, et qui en partant de-là est obligé d' aller à l' école et d' apprendre tout de nouveau ce qu' elle a si bien su, et qu' elle ne saura plus.	13	47	57	2	0.0350877192982456	[['pur'], ['ventre']]	0.049586776859504134	0.049586776859504134	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	271	Ce n' était donc pas la peine répondit l' animal de huit lieues, que ton âme fut si sçavante dans le ventre de ta mére, pour être si ignorante quand tu aurois de la barbe au menton;	13	48	37	4	0.1081081081081081	[['ton'], ['ventre'], ['ton'], ['barbe']]	0.06	0.06	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	272	mais qu' entends-tu par esprit.	13	49	6	0	0.0	[]	0.06896551724137931	0.06896551724137931	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	273	Que me demandez-vous-là, dit le raisonneur, je n' en ai pas d' idée	13	50	15	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	274	, on dit que ce n' est pas la matière.	13	51	9	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	275	Mais sais	13	52	2	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	276	-tuau moins	13	53	2	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	277	ce que c' est que la matière.	13	54	7	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	278	Très bien, lui répondit l' homme, par exemple, cette pierre est grise, est d' une telle forme, a ses trois dimensions, elle est pésante et divisible.	13	55	26	0	0.0	[]	0.017857142857142856	0.017857142857142856	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	279	Hé bien, dit le sirien, cette chose qui te parait être divisible, pésante et grise, me dirais-tu bien ce que c' est?	13	56	23	1	0.0434782608695652	[['gris']]	0.016129032258064516	0.016129032258064516	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	280	Tu vois quelques attributs, mais le fond de la chose le connais-tu.	13	57	13	0	0.0	[]	0.025	0.025	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	281	Non, dit l' autre.	13	58	4	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	282	Tu ne sais donc pas ce que c' est que la matière.	13	59	12	0	0.0	[]	0.021739130434782608	0.021739130434782608	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	283	Alors M Micromégas adressant la parole à un autre sage qu' il tenait sur son pouce, lui demanda ce que c' était que son âme, et ce qu' elle faisait.	13	60	30	1	0.0333333333333333	[['pouce']]	0.02040816326530612	0.02040816326530612	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	284	Rien du tout, dit le philosophe malbranchiste;	13	61	7	0	0.0	[]	0.022222222222222223	0.022222222222222223	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	285	c' est Dieu qui fait tout pour moi.	13	62	8	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	286	Je vois tout en lui, je fais tout en lui, c' est lui qui fait tout sans que je m' en mêle.	13	63	22	0	0.0	[]	0.017543859649122806	0.017543859649122806	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	287	Autant vaudrait ne pas être, reprit le sage de Syrius; et toi, mon ami, dit-il, à un leibnitien qui était là, qu' est-ce ton âme?	13	64	27	1	0.037037037037037	[['ton']]	0.05154639175257732	0.05154639175257732	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	288	C' est, répondit le leibnitien, une aiguille qui montre les heures pendant que mon corps carillonne; ou bien si vous voulez mon corps montre l' heure, ou bien mon âme est le miroir de l' univers, et mon corps est la bordure du miroir, tout cela est clair.	13	65	48	4	0.0833333333333333	[['pendant'], ['corps'], ['corps'], ['corps']]	0.05084745762711865	0.05084745762711865	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	289	Un petit partisan de Loke était là tout auprès, et quand on lui eut enfin adressé la parole, je ne sais pas, dit il, comment je pense, mais je sçai que je n' ai jamais pensé qu' à l' occasion de mes sens;	13	66	43	1	0.0232558139534883	[['petit']]	0.0390625	0.0390625	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	290	qu' il y ait des substances immaterielles et intelligentes, c' est de quoi je ne doute pas, mais qu' il soitimpossible à Dieu de communiquer la pensée à la matière, c' est de quoi je doute fort.	13	67	37	0	0.0	[]	0.011764705882352941	0.011764705882352941	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	291	Je revére la puissance éternelle;	13	68	5	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	292	il ne m' appartient pas de la borner;	13	69	8	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	293	je n' affirme rien, je me contente de croire qu' il y a plus de choses possibles qu' on ne pense.	13	70	21	0	0.0	[]	0.012345679012345678	0.012345679012345678	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	294	L' animal de Sirius sourit, il ne trouva pas celui-là le moins sage, et le nain de Saturne aurait embrassé le sectateur de Loke sans l' extrême disproportion: mais il y avait là par malheur un petit animalcule en bonnet quarré qui coupa la parole à tous les autres animalcules philosophes;	13	71	52	1	0.0192307692307692	[['petit']]	0.010869565217391304	0.010869565217391304	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	295	il dit qu' il savait tout le sécret, que tout cela se trouvait dans la somme de saint Thomas;	13	72	19	0	0.0	[]	0.04	0.04	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	296	il regarda de haut en bas les deux habitants célestes, il leur soutint que leurs personnes, leurs mondes, leurs soleils, leurs étoiles, tout était fait uniquement pour l' homme.	13	73	29	3	0.1034482758620689	[['haut'], ['bas'], ['céleste']]	0.05263157894736842	0.05263157894736842	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	297	à ce discours nos deux voyageurs se laissèrent aller l' un sur l' autre en étouffant de ce rire inextinguible, qui selon Homére est le partage des dieux; et dans ces convulsions le vaisseau que le syrien avait sur son ongle tomba dans la poche du saturnien;	13	74	47	2	0.0425531914893617	[['inextinguible'], ['ongle']]	0.06451612903225806	0.06451612903225806	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	298	ces deux bonnes gens le cherchèrent longtemps, enfin ils trouvèrent l' équipage, ils le rajusterent fort proprement.	13	75	17	1	0.0588235294117647	[['fort']]	0.05714285714285714	0.05714285714285714	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	299	Le syrien reprit les petites mites	13	76	6	1	0.1666666666666666	[['petit']]	0.058823529411764705	0.058823529411764705	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	300	, leur parla encore, et leur promit de leur faire un beau livre de philosophie,qui leur apprendrait des choses admirables et qui leur montreroit le bon des choses.	13	77	28	1	0.0357142857142857	[['beau']]	0.03773584905660377	0.03773584905660377	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	301	Effectivement il leur donna ce livre avant son départ: on le porta à Paris à l' académie des sciences;	13	78	19	0	0.0	[]	0.03125	0.03125	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	302	mais quand le vieux sécretaire l' eut ouvert il ne vit rien qu' un livre tout blanc.	13	79	17	1	0.0588235294117647	[['vieux']]	0.02702702702702703	0.02702702702702703	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	303	Ah!	13	80	1	0	0.0	[]	0.038461538461538464	0.038461538461538464	0.025802391441157962	0.0	0.03886684108276334
Voltaire_Micromegas	304	Dit-il, je m' en étais bien douté.	13	81	8	0	0.0	[]	0.0	0.0	0.025802391441157962	0.0	0.03886684108276334
